Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P7180144.JPG,2025-07-15,Region,60,0,1,1110.4,2140.1,83.5,415.84,0.0,
P7180144.JPG,2025-07-15,Region,61,1,2,1098.0,1848.6,78.5,378.69,0.0,
P7180144.JPG,2025-07-15,Region,62,2,3,1092.3,1545.5,73.7,295.07,0.0,
P7180144.JPG,2025-07-15,Region,63,3,4,1103.0,1224.0,77.8,330.61,0.0,
P7180144.JPG,2025-07-15,Region,64,4,5,1069.6,928.0,69.4,277.89,0.0,
P7180144.JPG,2025-07-15,Region,65,5,6,1082.2,605.6,87.6,399.38,0.0,
P7180144.JPG,2025-07-15,Region,66,6,7,1367.1,623.9,67.5,268.59,0.0,
P7180144.JPG,2025-07-15,Region,67,7,8,1391.8,920.9,81.5,369.69,0.0,
P7180144.JPG,2025-07-15,Region,68,8,9,1391.8,1229.3,69.9,314.9,0.0,
P7180144.JPG,2025-07-15,Region,69,9,10,1405.9,1522.5,69.5,300.66,0.0,
P7180144.JPG,2025-07-15,Region,70,10,11,1978.6,2148.5,80.8,398.21,0.0,
P7180144.JPG,2025-07-15,Region,71,11,12,1978.0,1844.7,91.0,497.64,0.0,
P7180144.JPG,2025-07-15,Region,72,12,13,1975.6,1540.2,71.2,322.42,0.0,
P7180144.JPG,2025-07-15,Region,73,13,14,1969.2,1199.3,74.8,368.97,0.0,
P7180144.JPG,2025-07-15,Region,74,14,15,1964.2,904.4,76.4,309.57,0.0,
P7180144.JPG,2025-07-15,Region,75,15,16,1973.5,602.5,82.9,429.71,0.0,
P7180144.JPG,2025-07-15,Region,76,16,17,2295.3,614.4,86.7,455.11,0.0,
P7180144.JPG,2025-07-15,Region,77,17,18,2319.4,912.2,70.4,290.78,0.0,
P7180144.JPG,2025-07-15,Region,78,18,19,2288.3,1231.4,86.0,393.83,0.0,
P7180144.JPG,2025-07-15,Region,79,19,20,2300.6,1549.1,77.7,336.88,0.0,
P7180144.JPG,2025-07-15,Region,80,20,21,2898.9,2111.4,82.4,408.13,0.0,
P7180144.JPG,2025-07-15,Region,81,21,22,2890.6,1826.4,84.2,433.2,0.0,
P7180144.JPG,2025-07-15,Region,82,22,23,2851.9,1527.2,82.4,437.77,0.0,
P7180144.JPG,2025-07-15,Region,83,23,24,2858.6,1208.7,75.7,333.78,0.0,
P7180144.JPG,2025-07-15,Region,84,24,25,2836.0,910.1,86.1,394.77,0.0,
P7180144.JPG,2025-07-15,Region,85,25,26,2842.5,610.2,80.5,367.98,0.0,
P7180144.JPG,2025-07-15,Region,86,26,27,3151.6,646.5,88.7,435.2,0.0,
P7180144.JPG,2025-07-15,Region,87,27,28,3182.3,947.3,77.1,357.33,0.0,
P7180144.JPG,2025-07-15,Region,88,28,29,3182.1,1222.8,81.7,431.11,0.0,
P7180144.JPG,2025-07-15,Region,89,29,30,3159.6,1547.3,92.3,498.59,0.0,
