Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P8080170.JPG,2025-08-08,Region,219,0,1,1054.3,1924.6,73.5,331.83,0.0,
P8080170.JPG,2025-08-08,Region,220,1,2,1030.4,1623.1,70.5,313.84,0.0,
P8080170.JPG,2025-08-08,Region,221,2,3,1035.8,1309.7,78.3,349.66,0.0,
P8080170.JPG,2025-08-08,Region,222,3,4,1069.3,967.3,78.0,338.95,0.0,
P8080170.JPG,2025-08-08,Region,223,4,5,1046.3,627.0,73.7,348.5,0.0,
P8080170.JPG,2025-08-08,Region,224,5,6,1041.2,333.9,73.2,318.71,0.0,
P8080170.JPG,2025-08-08,Region,225,6,7,1352.0,330.8,75.7,327.86,0.0,
P8080170.JPG,2025-08-08,Region,226,7,8,1378.7,673.2,75.7,342.85,0.0,
P8080170.JPG,2025-08-08,Region,227,8,9,1374.9,956.4,81.5,409.29,0.0,
P8080170.JPG,2025-08-08,Region,228,9,10,1351.8,1246.3,67.7,270.76,0.0,
P8080170.JPG,2025-08-08,Region,229,10,11,2001.3,1861.3,61.7,243.7,0.0,
P8080170.JPG,2025-08-08,Region,230,11,12,1962.4,1547.6,71.8,305.15,0.0,
P8080170.JPG,2025-08-08,Region,231,12,13,1925.2,1209.7,63.7,251.22,0.0,
P8080170.JPG,2025-08-08,Region,232,13,14,1946.3,932.4,66.9,268.48,0.0,
P8080170.JPG,2025-08-08,Region,233,14,15,1943.4,661.0,86.4,462.34,0.0,
P8080170.JPG,2025-08-08,Region,234,15,16,1951.9,338.8,79.0,392.76,0.0,
P8080170.JPG,2025-08-08,Region,235,16,17,2237.8,367.2,67.3,275.02,0.0,
P8080170.JPG,2025-08-08,Region,236,17,18,2246.9,643.7,66.1,247.06,0.0,
P8080170.JPG,2025-08-08,Region,237,18,19,2279.9,961.1,73.0,301.41,0.0,
P8080170.JPG,2025-08-08,Region,238,19,20,2282.2,1262.4,63.7,257.82,0.0,
P8080170.JPG,2025-08-08,Region,239,20,21,2898.3,1907.7,76.3,391.56,0.0,
P8080170.JPG,2025-08-08,Region,240,21,22,2884.3,1579.8,61.2,248.11,0.0,
P8080170.JPG,2025-08-08,Region,241,22,23,2875.8,1259.2,67.9,304.27,0.0,
P8080170.JPG,2025-08-08,Region,242,23,24,2881.0,951.9,75.7,327.88,0.0,
P8080170.JPG,2025-08-08,Region,243,24,25,2878.2,666.5,89.4,480.2,0.0,
P8080170.JPG,2025-08-08,Region,244,25,26,2852.8,359.9,69.6,321.15,0.0,
P8080170.JPG,2025-08-08,Region,245,26,27,3176.2,328.2,68.9,310.94,0.0,
P8080170.JPG,2025-08-08,Region,246,27,28,3193.3,656.5,69.4,302.06,0.0,
P8080170.JPG,2025-08-08,Region,247,28,29,3193.6,914.2,81.7,397.97,0.0,
P8080170.JPG,2025-08-08,Region,248,29,30,3195.2,1223.7,87.7,427.54,0.0,
