Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P8080171.JPG,2025-08-08,Region,249,0,1,1108.3,1892.5,101.8,658.6,0.0,
P8080171.JPG,2025-08-08,Region,250,1,2,1111.9,1580.5,92.8,553.47,0.0,
P8080171.JPG,2025-08-08,Region,251,2,3,1122.4,1254.8,88.5,462.92,0.0,
P8080171.JPG,2025-08-08,Region,252,3,4,1114.8,919.4,87.5,451.72,0.0,
P8080171.JPG,2025-08-08,Region,253,4,5,1073.5,610.8,78.5,374.43,0.0,
P8080171.JPG,2025-08-08,Region,254,5,6,1126.3,292.5,100.1,569.87,0.0,
P8080171.JPG,2025-08-08,Region,255,6,7,1432.3,317.0,79.7,405.32,0.0,
P8080171.JPG,2025-08-08,Region,256,7,8,1441.5,618.1,100.9,581.37,0.0,
P8080171.JPG,2025-08-08,Region,257,8,9,1424.2,942.9,84.3,462.68,0.0,
P8080171.JPG,2025-08-08,Region,258,9,10,1437.9,1255.9,86.0,463.18,0.0,
P8080171.JPG,2025-08-08,Region,259,10,11,2044.6,1915.3,105.2,708.81,0.0,
P8080171.JPG,2025-08-08,Region,260,11,12,2097.5,1580.1,78.0,386.6,0.0,
P8080171.JPG,2025-08-08,Region,261,12,13,2075.3,1266.8,86.3,427.47,0.0,
P8080171.JPG,2025-08-08,Region,262,13,14,2060.7,929.7,87.6,488.55,0.0,
P8080171.JPG,2025-08-08,Region,263,14,15,2051.0,621.1,91.6,453.31,0.0,
P8080171.JPG,2025-08-08,Region,264,15,16,2063.2,295.1,92.9,541.97,0.0,
P8080171.JPG,2025-08-08,Region,265,16,17,2381.5,321.3,93.1,526.12,0.0,
P8080171.JPG,2025-08-08,Region,266,17,18,2385.8,633.7,99.0,577.05,0.0,
P8080171.JPG,2025-08-08,Region,267,18,19,2379.7,943.7,95.6,508.76,0.0,
P8080171.JPG,2025-08-08,Region,268,19,20,2387.3,1256.8,87.3,488.15,0.0,
P8080171.JPG,2025-08-08,Region,269,20,21,3029.8,1896.2,100.9,568.25,0.0,
P8080171.JPG,2025-08-08,Region,270,21,22,3020.4,1581.2,100.3,652.48,0.0,
P8080171.JPG,2025-08-08,Region,271,22,23,3009.4,1269.6,95.0,573.96,0.0,
P8080171.JPG,2025-08-08,Region,272,23,24,3005.7,947.4,91.1,504.18,0.0,
P8080171.JPG,2025-08-08,Region,273,24,25,2978.8,629.9,98.2,536.74,0.0,
P8080171.JPG,2025-08-08,Region,274,25,26,2993.0,319.5,90.9,483.98,0.0,
P8080171.JPG,2025-08-08,Region,275,26,27,3328.3,316.8,102.6,606.25,0.0,
P8080171.JPG,2025-08-08,Region,276,27,28,3317.9,645.7,92.1,487.98,0.0,
P8080171.JPG,2025-08-08,Region,277,28,29,3338.3,943.7,96.8,573.89,0.0,
P8080171.JPG,2025-08-08,Region,278,29,30,3325.7,1264.2,103.2,561.91,0.0,
