Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P7180143.JPG,2025-07-18,Region,150,0,1,899.4,2197.4,73.7,335.75,0.0,
P7180143.JPG,2025-07-18,Region,151,1,2,886.3,1936.2,79.1,370.63,0.0,
P7180143.JPG,2025-07-18,Region,152,2,3,843.8,1626.3,80.8,392.18,0.0,
P7180143.JPG,2025-07-18,Region,153,3,4,859.4,1305.0,74.5,323.47,0.0,
P7180143.JPG,2025-07-18,Region,154,4,5,866.3,992.0,79.7,388.29,0.0,
P7180143.JPG,2025-07-18,Region,155,5,6,850.9,692.1,74.4,314.86,0.0,
P7180143.JPG,2025-07-18,Region,156,6,7,1176.1,734.4,73.3,317.11,0.0,
P7180143.JPG,2025-07-18,Region,157,7,8,1167.0,1025.8,86.9,451.85,0.0,
P7180143.JPG,2025-07-18,Region,158,8,9,1154.2,1325.3,86.1,458.36,0.0,
P7180143.JPG,2025-07-18,Region,159,9,10,1171.0,1619.9,76.0,346.04,0.0,
P7180143.JPG,2025-07-18,Region,160,10,11,1894.2,2197.9,71.7,290.06,0.0,
P7180143.JPG,2025-07-18,Region,161,11,12,1903.1,1928.9,78.7,379.87,0.0,
P7180143.JPG,2025-07-18,Region,162,12,13,1894.2,1591.7,84.5,414.48,0.0,
P7180143.JPG,2025-07-18,Region,163,13,14,1897.6,1278.3,79.4,404.85,0.0,
P7180143.JPG,2025-07-18,Region,164,14,15,1874.0,1002.2,72.9,340.76,0.0,
P7180143.JPG,2025-07-18,Region,165,15,16,1865.8,681.6,75.3,353.5,0.0,
P7180143.JPG,2025-07-18,Region,166,16,17,2203.2,720.0,78.3,365.51,0.0,
P7180143.JPG,2025-07-18,Region,167,17,18,2173.5,1015.8,92.9,497.45,0.0,
P7180143.JPG,2025-07-18,Region,168,18,19,2206.8,1304.6,91.1,455.13,0.0,
P7180143.JPG,2025-07-18,Region,169,19,20,2241.5,1595.8,84.2,384.47,0.0,
P7180143.JPG,2025-07-18,Region,170,20,21,2803.7,2169.3,80.2,347.18,0.0,
P7180143.JPG,2025-07-18,Region,171,21,22,2807.5,1864.5,86.9,441.81,0.0,
P7180143.JPG,2025-07-18,Region,172,22,23,2776.9,1591.7,95.5,582.19,0.0,
P7180143.JPG,2025-07-18,Region,173,23,24,2768.3,1288.4,75.7,383.45,0.0,
P7180143.JPG,2025-07-18,Region,174,24,25,2786.0,977.6,75.5,340.52,0.0,
P7180143.JPG,2025-07-18,Region,175,25,26,2785.9,688.4,84.1,381.7,0.0,
P7180143.JPG,2025-07-18,Region,176,26,27,3094.6,677.8,82.8,334.73,0.0,
P7180143.JPG,2025-07-18,Region,177,27,28,3101.0,1006.8,78.6,366.27,0.0,
P7180143.JPG,2025-07-18,Region,178,28,29,3090.1,1289.8,78.6,340.57,0.0,
P7180143.JPG,2025-07-18,Region,179,29,30,3116.8,1608.9,85.9,449.18,0.0,
