Image name,TagLab Date,TagLab Type,TagLab Genet Id,TagLab Id,TagLab Class name,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,TagLab Surf. area,TagLab Note
P8080167.JPG,2025-08-08,Region,129,0,1,1158.1,1982.8,72.8,326.04,0.0,
P8080167.JPG,2025-08-08,Region,130,1,2,1146.9,1698.3,55.5,202.21,0.0,
P8080167.JPG,2025-08-08,Region,131,2,3,1152.6,1398.7,78.4,342.69,0.0,
P8080167.JPG,2025-08-08,Region,132,3,4,1138.9,1134.9,61.5,243.11,0.0,
P8080167.JPG,2025-08-08,Region,133,4,5,1142.4,861.0,60.7,218.24,0.0,
P8080167.JPG,2025-08-08,Region,134,5,6,1165.9,541.1,64.4,266.19,0.0,
P8080167.JPG,2025-08-08,Region,135,6,7,1431.7,544.7,54.7,199.35,0.0,
P8080167.JPG,2025-08-08,Region,136,7,8,1461.0,821.4,54.2,189.26,0.0,
P8080167.JPG,2025-08-08,Region,137,8,9,1456.5,1114.0,60.7,245.39,0.0,
P8080167.JPG,2025-08-08,Region,138,9,10,1428.7,1409.5,66.7,213.42,0.0,
P8080167.JPG,2025-08-08,Region,139,10,11,1994.2,1997.4,61.8,253.53,0.0,
P8080167.JPG,2025-08-08,Region,140,11,12,2000.9,1710.2,52.5,163.49,0.0,
P8080167.JPG,2025-08-08,Region,141,12,13,1990.4,1425.2,73.2,329.41,0.0,
P8080167.JPG,2025-08-08,Region,142,13,14,1978.0,1152.4,70.1,300.17,0.0,
P8080167.JPG,2025-08-08,Region,143,14,15,2009.7,842.3,69.3,293.46,0.0,
P8080167.JPG,2025-08-08,Region,144,15,16,2011.2,540.3,75.5,345.99,0.0,
P8080167.JPG,2025-08-08,Region,145,16,17,2302.6,543.9,73.2,341.29,0.0,
P8080167.JPG,2025-08-08,Region,146,17,18,2281.7,853.1,74.6,323.27,0.0,
P8080167.JPG,2025-08-08,Region,147,18,19,2278.6,1129.5,64.0,228.7,0.0,
P8080167.JPG,2025-08-08,Region,148,19,20,2292.1,1429.4,64.7,257.17,0.0,
P8080167.JPG,2025-08-08,Region,149,20,21,2883.0,1990.4,68.7,309.63,0.0,
P8080167.JPG,2025-08-08,Region,150,21,22,2853.1,1707.2,77.9,352.37,0.0,
P8080167.JPG,2025-08-08,Region,151,22,23,2854.8,1407.2,76.6,344.33,0.0,
P8080167.JPG,2025-08-08,Region,152,23,24,2861.1,1114.2,82.7,396.86,0.0,
P8080167.JPG,2025-08-08,Region,153,24,25,2848.5,833.2,77.5,399.51,0.0,
P8080167.JPG,2025-08-08,Region,154,25,26,2830.0,540.6,63.5,255.53,0.0,
P8080167.JPG,2025-08-08,Region,155,26,27,3162.5,525.5,66.5,281.32,0.0,
P8080167.JPG,2025-08-08,Region,156,27,28,3140.5,825.4,77.9,388.08,0.0,
P8080167.JPG,2025-08-08,Region,157,28,29,3170.2,1115.0,66.8,277.11,0.0,
P8080167.JPG,2025-08-08,Region,158,29,30,3174.1,1404.5,77.6,376.59,0.0,
